1,2,0.009058456559358653,0.01872492532442503
1,3,0.0,0.02524026900623688
1,4,0.0,0.022189385647333092
1,5,0.0009920372712147888,0.01864311380485741
1,6,0.04004544969574611,0.010220641370462049
1,7,0.0,0.02476482788479982
1,8,0.007841013382216969,0.020213492623268676
1,9,0.04161358202597157,0.0032646456449216916
1,10,0.0,0.02524085528663177
1,11,0.0,0.02426817909715692
1,12,0.0,0.021517466736799346
1,13,0.0,0.023290895798234637
1,14,0.00845452889351199,0.01802337970929223
1,15,0.0,0.021951665086614554
1,16,0.0007202016564638098,0.019206820139775403
1,17,0.0,0.02310732539696459
1,18,0.009308471374581042,0.020474713854793703
1,19,0.0,0.019479242034921282
1,20,0.012905417210838746,0.011758782736039579
1,21,0.046214181749288964,0.00946104352684227
1,22,0.0014404033129276196,0.022387123740500774
1,23,0.0,0.022079326487251447
1,24,0.0009920372712147888,0.014273034839749597
1,25,0.02359250846476849,0.010587195892607265
1,26,0.05382731191049943,0.004416515126571987
1,27,0.0007202016564638098,0.026407576400342515
1,28,0.007667583024075056,0.016379489649692547
1,29,0.0007202016564638098,0.021042025615362264
1,30,0.03329692075921632,0.006543102701698918
1,31,0.0,0.025063738579275033
1,32,0.0017064728380122292,0.024289386763362734
1,33,0.0,0.024221742935692743
1,34,0.03481087919824126,0.010520138345332157
1,35,0.0,0.023684525400104094
1,36,0.021128932865004255,0.01783464693491267
1,37,0.005438060342371801,0.02110321574911896
1,38,0.0,0.025539765981106993
1,39,0.024005400472264724,0.0014404033129276196
1,40,0.028238990089888682,0.0025689885435533984
1,41,0.0021606049693914295,0.018194161482749688
1,42,0.0,0.026267007611879
1,43,0.0,0.022754264543040876
1,44,0.0,0.02629408269160324
1,45,0.013083163245189405,0.013426313326705864
1,46,0.002255910157180557,0.01915325626072182
1,47,0.0,0.028671786835902293
1,48,0.0014404033129276196,0.024111683775611112
1,49,0.041797027271085675,0.01812223820575302
1,50,0.03185598042556335,0.013636135007277207
1,51,0.0,0.02104143933496738
1,52,0.0,0.023310256879974567
1,53,0.01589981101230402,0.011887030417071363
1,54,0.0,0.020321823958898474
1,55,0.0,0.02305904265103452
1,56,0.0007202016564638098,0.020104138503595968
1,57,0.00530476281574694,0.017932800390964544
1,58,0.042446626063151804,0.01283840128057246
1,59,0.0,0.02233297358105229
1,60,0.0,0.02503724977994567
1,61,0.0038728438970700293,0.021911682619063694
1,62,0.010064634669543186,0.019049064514158595
1,63,0.01627367807817285,0.0005707463092261996
1,64,0.028486902133942976,0.006321982697738785
1,65,0.050984335779472804,0.008236469168264532
1,66,0.058238556150725596,0.003992791299722614
1,67,0.0011414926184523991,0.024643033897681337
1,68,0.03273891596207787,0.004995540613931301
1,69,0.0,0.023800451973704156
1,70,0.02033495279456647,0.008357589131706897
1,71,0.0070306345081134975,0.020348899038622692
1,72,0.015068933823916508,0.012661968513378545
1,73,0.003988184190275195,0.013894159210172655
1,74,0.0,0.022848397170040224
1,75,0.008054169197470793,0.015768174592520594
1,76,0.0007202016564638098,0.02113615824236162
1,77,0.007559110985100217,0.019369182874839637
1,78,0.002011149622153819,0.017801118161275123
1,79,0.0,0.01893498452502443
1,80,0.0,0.020708999866854618
1,81,0.008557173809340466,0.01716859543789735
1,82,0.004229523827024064,0.02098083548160559
1,83,0.0,0.024860133072588945
1,84,0.011169174827672523,0.01542626228523884
1,85,0.0,0.023528616358953168
1,86,0.002767312917115964,0.02163984700431271
1,87,0.04244047510613733,0.007891806252487971
1,88,0.0,0.026367593932791665
1,89,0.014879731107287724,0.012522401408711884
1,90,0.0,0.019418051901164593
1,91,0.004593045553533839,0.02020991821435093
1,92,0.0,0.020348899038622702
1,93,0.0,0.027347310096574727
1,94,0.028031180142016283,0.015426262285238836
1,95,0.006393549694693363,0.026443538038840846
1,96,0.0,0.02101495053563804
1,97,0.0,0.02454588212542631
1,98,0.005891947071835417,0.021699864577279612
1,99,0.0,0.026706487094817752
1,100,0.029436686931061943,0.01245375589724504
1,101,0.002704276198893388,0.01817999379085207
1,102,0.03599366735020894,0.001861694274916209
1,103,0.0,0.024744206498988876
1,104,0.0,0.025872791729614656
1,105,0.0,0.02624579994567319
1,106,0.0,0.028033396699006095
1,107,0.0,0.02803339669900609
1,108,0.0,0.02336440703942306
1,109,0.0,0.027408500230331416
1,110,0.05339658917465789,0.008068336679449825
1,111,0.0028808066258552392,0.011621062215838801
1,112,0.004488847354330532,0.01765166281403751
1,113,0.0,0.026294082691603254
1,114,0.0015716701392150814,0.014736741134149828
1,115,0.0,0.022720149489008447
1,116,0.0,0.020904891375556386
1,117,0.0,0.026095758318040684
1,118,0.0,0.021645714417831127
1,119,0.05180493486420704,0.006133131163345202
1,120,0.0015716701392150811,0.022991985103759435
1,121,0.029078616141422715,0.01156817236046132
1,122,0.0007202016564638098,0.019403297928872083
1,123,0.0,0.02179575604546364
1,124,0.02488315597955328,0.015273372389343589
1,125,0.00035045725828740403,0.024914869512432315
1,126,0.007162043238033383,0.014264148280975508
1,127,0.0,0.02728611996281804
1,128,0.0,0.0202058973852984
1,129,0.011029189209260683,0.01882023051221415
1,130,0.0,0.024329369230913597
1,131,0.0,0.02322970566447794
1,132,0.0,0.02450003224435704
1,133,0.0,0.018927270527040116
1,134,0.0,0.02422174293569274
1,135,0.0,0.022229368114883956
1,136,0.0,0.02473129911116226
1,137,0.0580823261060597,0.009052073672285407
1,138,0.010338316868760057,0.0219110963386688
