,Aff3,Arid1b,Bach1,Bach2,Baz2b,Bcl11a,Cebpa,Cebpe,Clock,Creb5,Crebl2,Crebrf,Dach1,Ebf1,Erg,Ets1,Fosb,Foxn3,Foxo1,Foxo3,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hivep2,Hivep3,Hlf,Hmga2,Hoxa7,Hoxa9,Hoxb3,Ikzf2,Irf7,Irf8,Irf9,Junb,Klf1,Klf12,Klf2,Klf3,Klf4,Klf6,Mecom,Mef2c,Meis1,Mis18bp1,Mycn,Nfat5,Nfe2,Nfia,Nkx2-3,Parp12,Pbx1,Pgr,Plag1,Plek,Plscr1,Pou2f2,Prdm16,Rel,Rfx3,Rora,Runx1,Runx2,Satb1,Smad7,Sox5,Sox6,Sp4,Spi1,Stat1,Stat4,Tal1,Tcf4,Tcf7l2,Tox,Tsc22d1,Tsc22d3,Zbtb20,Zeb2,Zfhx3,Zfp1,Zfp113,Zfp36l1,Zfp385a,Zfp395,Zfp467,Zfp521,Zfp532,Zfp608,Zfp799,Zfp831,Zfpm1
251,0.0,0.0,0.0,0.0,0.0,0.74125487,0.74125487,0.0,0.0,0.0,0.0,0.0,0.74125487,0.0,0.0,0.0,0.0,0.0,0.0,0.74125487,0.9591141,1.0803982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74125487,0.0,1.2711323,0.9591141,0.0,1.1622643,0.0,0.74125487,0.0,0.0,0.0,1.0803982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591141,0.0,0.0,0.0,0.0,0.0,0.0,0.74125487,0.0,0.0,0.0,0.74125487,0.0,0.0,1.1622643,0.74125487,0.9591141,0.0,0.0,0.0,0.0,0.0,0.74125487,0.9591141,0.0,0.0,0.0,0.0,0.0,0.0,1.2231381
252,0.3579409,0.5482903,0.0,0.0,0.0,0.3579409,0.6733026,0.76446205,0.0,0.0,0.0,0.3579409,0.0,0.0,0.0,0.0,0.3579409,0.3579409,0.0,0.3579409,0.0,0.0,0.0,0.6733026,0.0,0.0,0.0,0.0,0.0,0.3579409,0.0,0.0,0.0,0.0,0.0,0.0,0.5482903,0.0,0.0,0.0,0.3579409,0.0,0.0,0.0,0.3579409,0.0,0.3579409,0.0,0.0,0.6733026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579409,0.0,0.3579409,0.0,0.0,0.3579409,0.0,0.0,0.0,0.0,0.0,0.0,0.83526045,0.3579409,0.3579409,0.0,0.3579409,0.0,0.0,0.0,0.5482903,0.0,0.6733026,0.3579409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.34944275,0.0,0.0,0.6622937,0.34944275,0.75333595,1.219583,0.0,0.0,0.0,0.0,0.6622937,0.0,0.0,0.0,0.0,0.53783983,0.0,0.34944275,0.34944275,0.34944275,0.0,0.34944275,0.34944275,0.0,0.0,0.53783983,0.0,0.34944275,0.34944275,0.0,0.0,0.0,0.0,0.0,0.9296887,0.0,0.0,0.53783983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75333595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622937,0.0,0.0,0.0,0.0,0.0,0.0,0.97074676,0.34944275,0.0,0.0,0.34944275,0.0,0.0,0.53783983,0.53783983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.6712948,0.6712948,0.0,0.0,0.6712948,0.6712948,0.6712948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2537088,0.6712948,0.0,0.0,0.0,0.0,0.8906207,0.0,0.6712948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712948,0.0,0.8906207,0.6712948,0.0,0.0,0.0,0.6712948,0.0,0.8906207,0.0,0.0,0.0,0.0,0.0,0.0,0.6712948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6712948,0.0,1.1628511,0.6712948,0.6712948,0.0,0.6712948,0.0,0.0,1.0996943,1.0150673,0.0,0.6712948,0.6712948,0.0,0.0,0.0,0.6712948,0.8906207,0.0,0.0,0.0,0.6712948,0.0,0.0,0.6712948
255,0.0,0.56099206,0.0,0.0,0.0,0.56099206,0.0,0.0,0.0,0.0,0.0,0.56099206,0.90580463,0.0,0.0,0.0,0.0,0.56099206,0.0,0.56099206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0607947,0.0,0.56099206,0.56099206,0.0,0.7778899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56099206,0.7778899,0.7778899,0.0,0.0,0.0,0.7778899,0.56099206,0.0,0.0,0.0,0.0,0.56099206,0.0,0.0,0.56099206,0.0,0.0,0.0,0.7778899,0.0,0.0,0.0,0.0,0.0,0.0,0.56099206,0.56099206,0.0,0.0,0.7778899,0.0,0.0,0.7778899,0.7778899,0.0,0.0,0.0,0.7778899,0.0,0.56099206,0.0,0.56099206,0.0,0.0,0.0,0.56099206,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.75271183,0.88103956,0.88103956,0.0,0.75271183,0.0,0.53725564,0.0,0.0,0.0,0.0,0.0,0.53725564,0.0,0.0,0.0,0.75271183,0.0,0.0,0.0,0.0,0.0,0.0,0.53725564,0.0,0.53725564,0.0,0.53725564,0.0,0.53725564,0.0,0.88103956,0.0,0.0,0.0,0.0,0.53725564,0.53725564,0.0,0.0,0.53725564,0.0,0.0,0.0,0.75271183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97014713,0.0,0.53725564,0.0,0.0,0.0,0.0,0.53725564,0.0,0.0,0.0,0.0,1.0908613,0.0,0.0,0.53725564,0.75271183,0.0,0.0,0.0,0.53725564,0.0,0.53725564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53725564,0.0,0.0,0.0
257,0.73408103,0.0,0.0,0.0,0.0,0.73408103,0.73408103,0.0,0.0,0.0,0.73408103,0.0,0.0,0.0,0.0,0.0,0.0,0.9521811,0.0,0.0,1.1559728,1.2652718,0.0,0.0,0.9521811,0.0,0.0,0.0,0.0,0.0,0.73408103,0.0,0.0,0.0,0.0,0.0,0.0,0.9521811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521811,0.0,0.0,0.0,0.0,0.0,0.0,0.73408103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73408103,0.0,0.0,0.0,0.0,0.73408103,0.0,0.0,0.73408103,0.0,0.0,0.73408103,0.0,0.0,0.73408103,0.0,0.0,0.0,0.73408103,0.0,0.73408103,0.0,0.0,0.0,0.0,0.0,0.0,0.73408103
258,0.45836264,0.0,0.0,0.0,0.45836264,0.0,0.8855233,0.0,0.0,0.0,0.0,0.0,0.45836264,0.0,0.0,0.0,0.0,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45836264,0.0,0.0,0.0,0.45836264,0.0,0.79468524,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79468524,0.0,0.45836264,0.0,0.0,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.79468524,0.45836264,0.0,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45836264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,1.0088813,0.0,0.0,0.6648183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88417363,0.0,0.88417363,0.0,0.0,0.0,0.0,0.0,0.88417363,0.0,0.6648183,0.0,0.0,0.0,0.0,0.0,0.6648183,0.0,0.0,0.0,0.6648183,0.0,0.0,0.0,0.0,0.88417363,1.0088813,0.0,0.6648183,0.0,1.1571181,0.6648183,0.0,0.0,0.0,0.0,0.0,0.0,0.6648183,0.0,0.0,0.0,0.0,0.0,1.0088813,0.0,0.0,0.6648183,0.0,0.0,0.0,0.6648183,0.0,0.0,0.0,0.6648183,0.0,0.6648183,1.0088813,0.88417363,0.6648183,0.6648183,0.0,0.0,0.0,0.0,0.0,0.0,0.6648183,0.0,0.0,1.0088813,0.0,0.0,0.6648183
260,0.0,0.6328858,0.6328858,0.0,0.0,0.6328858,0.0,0.6328858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85209405,0.6328858,0.0,0.6328858,0.0,0.85209405,0.0,0.6328858,0.0,0.0,0.0,0.85209405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640411,0.0,0.0,0.0,0.0,0.0,0.6328858,0.0,0.9779961,0.0,0.0,0.6328858,0.0,1.0640411,0.0,0.6328858,0.0,0.0,0.0,0.0,0.6328858,0.0,0.6328858,0.0,0.0,0.0,0.0,0.6328858,0.0,0.0,0.0,0.0,0.0,0.0,0.6328858,0.0,0.0,0.0,0.0,0.6328858,0.0,1.0640411,0.6328858,0.0,0.0,0.0,0.6328858,0.0,0.6328858,0.6328858,0.0,0.0,0.0,0.0,0.6328858,0.0,0.0,0.0
261,0.7867352,0.5694118,0.0,0.0,0.0,0.7867352,0.0,0.0,0.0,0.0,0.0,0.5694118,0.0,0.7867352,0.0,0.0,0.0,0.7867352,0.0,0.5694118,0.0,0.0,0.0,0.0,0.5694118,0.0,0.0,0.7867352,0.5694118,0.7867352,1.0689579,0.0,0.0,0.0,1.164927,0.0,0.5694118,0.0,0.0,0.0,0.7867352,0.0,0.0,0.0,1.0689579,0.7867352,0.0,0.0,0.0,0.5694118,0.5694118,0.0,0.0,0.0,0.0,0.0,0.5694118,0.0,0.91447043,0.0,0.5694118,0.0,0.0,0.7867352,0.0,0.5694118,1.00264,0.0,0.0,0.0,0.91447043,0.5694118,0.0,0.0,1.0689579,0.0,0.0,1.164927,0.5694118,0.0,0.0,0.0,0.0,0.5694118,0.0,0.0,0.0,0.5694118,0.0,0.0,0.5694118,0.0,0.5694118,0.0
262,0.0,0.7610754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63306504,0.0,0.42932168,0.0,0.0,0.0,0.0,0.42932168,0.0,0.63306504,0.0,0.42932168,0.0,0.0,0.0,1.0984616,0.42932168,0.42932168,0.42932168,0.0,0.0,0.0,0.42932168,0.0,0.0,0.0,0.0,0.0,0.42932168,0.0,0.0,0.0,0.42932168,0.0,0.42932168,0.0,0.0,0.7610754,0.0,0.0,0.0,0.0,0.42932168,0.0,0.42932168,0.42932168,0.0,0.0,0.63306504,0.0,0.0,0.63306504,0.0,0.42932168,0.42932168,0.0,0.0,0.0,0.92211545,0.42932168,0.42932168,0.42932168,0.0,0.0,0.0,0.42932168,0.42932168,0.0,0.63306504,0.0,0.0,0.0,0.0,0.0,0.42932168,0.0,0.0,0.0,0.92211545,0.42932168,0.0,0.0
263,0.0,0.4754951,0.0,0.0,0.6853696,0.6853696,0.6853696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853696,0.4754951,0.0,0.0,0.0,0.0,0.0,0.97341496,0.0,0.0,0.0,0.0,0.0,0.4754951,0.0,0.6853696,0.4754951,0.0,0.0,0.0,0.6853696,0.4754951,0.0,0.4754951,0.0,0.0,0.0,0.0,0.4754951,0.8140201,0.0,0.0,0.0,0.0,0.6853696,0.0,0.4754951,0.0,0.0,0.0,0.0,1.07392,0.0,0.0,0.4754951,0.6853696,0.0,0.0,0.4754951,0.0,0.0,0.0,0.0,0.0,0.4754951,0.0,0.0,0.0,0.4754951,0.0,0.0,0.6853696,0.0,0.0,0.0
264,0.0,0.6349834,0.6349834,0.0,0.0,0.85421675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349834,0.0,0.6349834,0.6349834,0.0,0.0,0.0,0.6349834,0.0,0.0,0.0,0.0,0.0,1.1303291,0.0,0.6349834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349834,0.0,0.98004544,0.0,0.98004544,0.0,0.98004544,0.6349834,0.6349834,0.0,0.0,0.0,0.0,0.0,0.6349834,0.0,0.0,0.0,0.0,0.6349834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0660152,1.1303291,0.85421675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349834,0.0,0.0,0.6349834
265,0.6120356,0.0,0.6120356,0.0,0.0,0.6120356,0.0,0.0,0.0,0.0,0.6120356,0.6120356,1.0442374,0.0,0.0,0.0,0.0,0.6120356,0.0,0.0,0.83087015,0.83087015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120356,0.6120356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83087015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120356,0.0,0.0,0.0,0.6120356,0.0,0.0,0.0,0.0,0.0,0.0,0.6120356,0.6120356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0442374
266,0.3549099,0.0,0.0,0.0,0.0,1.0132515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76051193,0.0,0.0,0.93666995,0.0,0.0,0.0,0.66939104,0.0,0.0,0.0,0.0,0.0,0.3549099,0.0,0.0,0.0,0.0,0.3549099,0.0,1.1956246,0.0,0.0,0.0,0.0,0.3549099,0.0,0.3549099,0.0,0.0,0.0,0.0,0.97763145,0.8887276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3549099,0.0,0.0,0.3549099,0.0,0.0,0.54457235,0.0,0.3549099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76051193,0.0,0.0,0.0,0.3549099,0.54457235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887276
267,0.6751398,0.0,0.0,0.0,0.6751398,0.6751398,0.0,0.0,0.0,0.0,0.6751398,0.0,0.6751398,0.0,0.6751398,0.0,0.0,0.6751398,0.0,0.0,0.8944391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944391,0.0,0.6751398,0.6751398,0.0,0.6751398,0.6751398,1.0187279,0.0,0.0,0.0,0.6751398,0.0,0.0,0.6751398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944391,0.8944391,0.0,1.1032084,0.0,0.0,0.0,0.6751398,0.8944391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187279
268,0.0,0.36345804,0.0,0.0,0.36345804,0.36345804,0.6803806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36345804,0.36345804,0.0,0.5550314,0.36345804,0.5550314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36345804,0.6803806,0.0,0.0,0.0,0.36345804,0.0,0.6803806,0.0,0.0,0.36345804,0.0,0.0,0.0,0.0,0.5550314,0.36345804,0.0,0.0,0.0,0.36345804,0.0,0.0,0.0,0.0,0.0,0.0,0.36345804,0.0,0.36345804,0.0,0.36345804,0.0,0.0,0.0,0.0,0.5550314,0.36345804,0.0,0.0,0.0,0.9474278,0.36345804,0.0,0.36345804,0.0,0.0,0.0,0.7716013,0.5550314,0.0,0.0,0.0,0.0,0.36345804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.47394276,0.0,0.0,0.68364,0.0,0.0,0.0,0.0,0.0,0.47394276,0.90285707,0.0,0.47394276,0.0,0.47394276,0.47394276,0.0,0.47394276,0.0,0.81228244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90285707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47394276,0.0,0.0,0.0,0.0,0.0,0.90285707,0.0,0.0,0.0,0.0,0.0,0.47394276,0.47394276,0.0,0.0,0.0,0.0,0.0,0.68364,0.0,0.0,0.0,0.0,0.0,0.47394276,0.68364,0.0,0.0,0.47394276,0.0,0.0,0.0,0.0,0.0,0.0,0.47394276,0.0,0.0,0.0,0.0,0.0,0.47394276,0.0,0.0,0.0,0.0,0.0,0.0,0.68364
270,0.0,0.0,0.0,0.0,0.0,0.30251944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30251944,0.0,0.0,0.0,0.59898674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079564,0.0,0.47858346,0.0,0.0,0.0,0.0,0.59898674,0.30251944,0.0,0.30251944,0.0,0.30251944,0.0,0.0,0.30251944,0.0,0.0,0.0,0.0,0.0,0.0,0.30251944,0.0,0.47858346,0.0,0.0,0.0,0.0,0.47858346,0.0,0.47858346,0.0,0.0,0.0,0.0,0.8661526,0.30251944,0.30251944,0.30251944,0.0,0.0,0.0,0.0,0.47858346,0.0,0.59898674,0.30251944,0.30251944,0.0,0.0,0.30251944,0.30251944,0.0,0.0,0.0,0.0,0.0,0.0,0.30251944
271,0.8295965,0.0,0.0,0.0,0.0,0.8295965,0.0,0.0,0.0,0.0,0.0,0.8295965,0.0,0.0,0.0,0.0,0.0,1.2378138,0.0,1.043045,0.0,1.3787471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295965,0.0,0.0,1.043045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043045,0.0,0.0,0.0,0.0,1.1596439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295965,0.0,0.0,0.0,0.0,0.0,0.0,0.8295965,0.0,0.0,0.8295965,0.8295965,0.0,0.0,0.8295965,0.0,1.043045,0.8295965,0.8295965,0.0,0.0,1.043045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1596439
272,0.0,0.534458,0.0,0.0,0.0,0.0,0.74972,0.0,0.534458,0.0,0.0,0.0,0.9672706,0.0,0.534458,0.0,0.0,0.0,0.0,0.534458,0.0,0.8780868,0.0,0.0,0.0,0.0,0.0,0.9672706,0.0,0.0,0.74972,0.0,0.74972,0.534458,0.0,0.0,0.534458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534458,0.534458,0.0,0.0,0.0,0.534458,0.0,0.0,0.0,0.0,0.0,0.0,0.534458,0.534458,0.9672706,0.0,0.534458,0.0,0.534458,0.534458,0.0,0.74972,0.534458,0.0,0.0,0.0,1.1696551,0.0,0.534458,0.74972,0.534458,0.0,0.0,0.8780868,0.0,0.534458,0.0,0.0,0.534458,0.0,0.0,0.0,0.74972,0.0,0.534458,0.0,0.8780868,0.0,0.0,0.534458
273,0.7579961,0.0,0.0,0.0,0.42670822,0.42670822,0.0,0.0,0.0,0.0,0.0,0.0,0.42670822,0.0,0.0,0.42670822,0.42670822,0.42670822,0.0,0.0,0.0,0.63004893,0.0,0.42670822,0.0,0.0,0.0,0.0,0.42670822,0.63004893,0.42670822,0.0,0.42670822,0.0,0.0,0.0,0.8492196,0.0,0.0,0.42670822,0.0,0.0,0.42670822,0.0,0.0,0.7579961,0.7579961,0.0,0.0,0.42670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42670822,0.63004893,0.0,0.0,0.0,0.0,0.8492196,0.0,0.0,0.63004893,0.0,0.0,0.42670822,1.1258351,0.63004893,0.0,0.0,0.0,0.0,0.0,0.42670822,0.42670822,0.63004893,0.0,0.0,0.42670822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42670822,0.0,0.42670822
274,0.8250797,0.95184284,0.6063863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063863,0.6063863,0.6063863,0.0,0.6063863,0.0,0.8250797,0.8250797,0.6063863,1.1556656,0.0,1.0388128,0.0,0.0,0.6063863,0.0,0.0,0.6063863,0.0,0.6063863,0.8250797,0.0,0.0,0.0,0.0,0.6063863,1.0388128,0.6063863,0.0,0.0,0.6063863,0.6063863,0.0,0.6063863,1.1040168,0.8250797,0.0,0.0,0.0,1.0388128,0.0,0.0,0.6063863,0.0,0.0,0.0,0.0,0.6063863,0.0,0.6063863,0.6063863,0.6063863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250797,0.0,0.0,0.6063863,0.6063863,0.0,0.6063863,1.2340283,0.8250797,0.6063863,0.8250797,0.6063863,0.0,0.6063863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063863,0.0,0.0
275,0.0,0.0,0.6485666,0.0,0.0,1.142605,0.0,0.0,0.0,0.0,0.0,0.0,0.6485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787209,0.0,0.0,0.6485666,0.0,0.0,0.0,0.0,0.0,0.6485666,0.0,0.0,0.0,0.0,0.0,0.6485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679092,0.0,0.0,0.0,0.99324477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485666,0.6485666,0.0,0.0,0.6485666,0.0,0.0,0.6485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679092
276,0.0,0.0,0.2443426,0.0,0.6000477,0.2443426,0.88888276,1.0134003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443426,0.0,0.0,0.0,0.0,0.0,0.40100685,0.0,0.0,0.0,0.2443426,0.0,0.6000477,0.40100685,0.0,0.0,0.0,0.2443426,0.0,0.5135576,0.0,0.0,0.0,0.0,0.2443426,0.0,0.0,0.0,0.2443426,0.0,0.0,0.0,0.2443426,0.0,0.0,0.2443426,0.0,0.0,0.0,0.2443426,0.0,0.6000477,0.0,0.2443426,0.0,0.0,0.6000477,0.0,0.6000477,0.2443426,0.0,0.0,0.2443426,1.1721814,0.40100685,0.0,0.2443426,0.0,0.0,0.0,0.0,0.40100685,0.0,0.0,0.0,0.0,0.0,0.2443426,0.0,0.2443426,0.0,0.2443426,0.0,0.0,0.0,0.0,0.0
277,0.3310738,0.6380377,0.0,0.3310738,0.5149647,0.3310738,0.6380377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72872466,0.0,0.3310738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310738,0.0,0.5149647,0.5149647,0.0,0.0,0.0,1.1331013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310738,0.0,0.0,0.0,0.0,0.6380377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149647,0.3310738,0.0,0.0,0.5149647,0.0,0.6380377,0.0,0.0,0.0,0.0,1.0148431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6380377,0.0,0.0,0.0,0.0,0.0,0.5149647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.53988487,0.53988487,0.75551885,1.1164075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511005,0.0,0.0,0.0,1.0934157,0.0,0.0,0.0,0.0,0.0,0.3511005,0.0,0.0,0.0,0.0,0.0,0.3511005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53988487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3511005,0.0,0.0,0.3511005,0.0,0.0,0.53988487,0.0,0.0,0.0,0.0,0.0,0.0,0.88380796,0.0,0.0,0.3511005,0.53988487,0.0,0.0,0.0,0.53988487,0.0,0.53988487,0.0,0.0,0.3511005,0.0,0.0,0.0,0.0,0.0,0.0,0.53988487,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.75253373,0.0,0.75253373,0.0,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.75253373,1.3523737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906992,0.75253373,0.0,0.0,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.0,0.0,0.0,0.0,0.75253373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75253373
280,0.6926097,0.0,0.0,0.6926097,0.6926097,1.035252,0.0,0.0,0.0,0.0,0.0,0.6926097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6926097,0.6926097,0.6926097,0.0,0.0,0.0,0.0,0.0,1.035252,0.0,0.6926097,0.6926097,0.0,0.0,0.0,0.0,0.6926097,0.9117055,0.0,0.0,0.0,0.9117055,0.0,0.0,0.0,0.6926097,0.0,0.0,0.0,0.0,0.6926097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117055,0.0,0.0,0.0,0.0,0.9117055,0.0,1.035252,0.0,0.0,0.0,0.0,0.9117055,0.0,0.6926097,0.0,0.6926097,0.6926097,0.0,0.6926097,0.6926097,0.6926097,0.0,0.0,0.6926097,0.0,0.0,0.6926097,0.0,0.0,0.0,0.0,1.035252,0.0,0.0,0.0
281,0.0,0.4771553,0.0,0.0,0.0,0.0,0.4771553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771553,1.03017,0.0,0.9751996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771553,0.0,0.0,0.0,0.0,0.8158753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1141863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771553,0.0,0.0
